timestamp, ref_phi, ref_theta, ref_psi, ref_x, ref_y, ref_z
1728975621.855824636, 0.0248038, 0.0370972, 0, 0.40846, 5.35266, 3.94388
1728975621.857844941, 0.0248038, 0.0370972, 0, 0.40846, 5.35266, 3.94388
1728975621.859865643, 0.0248038, 0.0370972, 0, 0.40846, 5.35266, 3.94388
1728975621.861840302, 0.0249555, 0.0363277, 0, 0.40846, 5.35266, 3.94388
1728975621.863835849, 0.0249555, 0.0363277, 0, 0.40846, 5.35266, 3.94388
1728975621.865816776, 0.0249555, 0.0363277, 0, 0.40846, 5.35266, 3.94388
1728975621.867815338, 0.0249555, 0.0363277, 0, 0.40846, 5.35266, 3.94388
1728975621.869815636, 0.0249555, 0.0363277, 0, 0.40846, 5.35266, 3.94388
1728975621.871814663, 0.0249555, 0.0363277, 0, 0.40846, 5.35266, 3.94388
1728975621.873814412, 0.0249555, 0.0363277, 0, 0.40846, 5.35266, 3.94388
1728975621.875846469, 0.0249555, 0.0363277, 0, 0.40846, 5.35266, 3.94388
1728975621.877815704, 0.0249555, 0.0363277, 0, 0.40846, 5.35266, 3.94388
1728975621.879818552, 0.0249555, 0.0363277, 0, 0.40846, 5.35266, 3.94388
1728975621.881813683, 0.0249555, 0.0363277, 0, 0.40846, 5.35266, 3.94388
1728975621.883815717, 0.0249555, 0.0363277, 0, 0.40846, 5.35266, 3.94388
1728975621.885818140, 0.0249555, 0.0363277, 0, 0.40846, 5.35266, 3.94388
1728975621.887816703, 0.0249555, 0.0363277, 0, 0.40846, 5.35266, 3.94388
1728975621.889830324, 0.0249555, 0.0363277, 0, 0.40846, 5.35266, 3.94388
1728975621.891814234, 0.0249555, 0.0363277, 0, 0.40846, 5.35266, 3.94388
1728975621.893816638, 0.0249555, 0.0363277, 0, 0.40846, 5.35266, 3.94388
1728975621.895827246, 0.0249555, 0.0363277, 0, 0.40846, 5.35266, 3.94388
1728975621.897880020, 0.0249555, 0.0363277, 0, 0.40846, 5.35266, 3.94388
1728975621.899824352, 0.0249555, 0.0363277, 0, 0.40846, 5.35266, 3.94388
1728975621.901910562, 0.0249555, 0.0363277, 0, 0.450346, 5.38142, 3.94003
1728975621.903875053, 0.0249555, 0.0363277, 0, 0.450346, 5.38142, 3.94003
1728975621.905855714, 0.0249555, 0.0363277, 0, 0.450346, 5.38142, 3.94003
1728975621.907827313, 0.0249555, 0.0363277, 0, 0.450346, 5.38142, 3.94003
1728975621.909826533, 0.0249555, 0.0363277, 0, 0.450346, 5.38142, 3.94003
1728975621.911818906, 0.0250646, 0.0354232, 0, 0.450346, 5.38142, 3.94003
1728975621.913814843, 0.0250646, 0.0354232, 0, 0.450346, 5.38142, 3.94003
1728975621.915814846, 0.0250646, 0.0354232, 0, 0.450346, 5.38142, 3.94003
1728975621.917813371, 0.0250646, 0.0354232, 0, 0.450346, 5.38142, 3.94003
1728975621.919816384, 0.0250646, 0.0354232, 0, 0.450346, 5.38142, 3.94003
1728975621.921811660, 0.0250646, 0.0354232, 0, 0.450346, 5.38142, 3.94003
1728975621.923811323, 0.0250646, 0.0354232, 0, 0.450346, 5.38142, 3.94003
1728975621.925814246, 0.0250646, 0.0354232, 0, 0.450346, 5.38142, 3.94003
1728975621.927829216, 0.0250646, 0.0354232, 0, 0.450346, 5.38142, 3.94003
1728975621.929848585, 0.0250646, 0.0354232, 0, 0.450346, 5.38142, 3.94003
1728975621.931847263, 0.0250646, 0.0354232, 0, 0.450346, 5.38142, 3.94003
1728975621.933826771, 0.0250646, 0.0354232, 0, 0.450346, 5.38142, 3.94003
1728975621.935830891, 0.0250646, 0.0354232, 0, 0.450346, 5.38142, 3.94003
1728975621.937851410, 0.0250646, 0.0354232, 0, 0.450346, 5.38142, 3.94003
1728975621.939826964, 0.0250646, 0.0354232, 0, 0.450346, 5.38142, 3.94003
1728975621.941820143, 0.0250646, 0.0354232, 0, 0.450346, 5.38142, 3.94003
1728975621.943852055, 0.0250646, 0.0354232, 0, 0.450346, 5.38142, 3.94003
1728975621.945815076, 0.0250646, 0.0354232, 0, 0.450346, 5.38142, 3.94003
1728975621.947815607, 0.0250646, 0.0354232, 0, 0.450346, 5.38142, 3.94003
1728975621.949814119, 0.0250646, 0.0354232, 0, 0.450346, 5.38142, 3.94003
1728975621.951821870, 0.0250646, 0.0354232, 0, 0.49294, 5.40964, 3.93637
1728975621.953814797, 0.0250646, 0.0354232, 0, 0.49294, 5.40964, 3.93637
1728975621.955847141, 0.0250646, 0.0354232, 0, 0.49294, 5.40964, 3.93637
1728975621.957817158, 0.0250646, 0.0354232, 0, 0.49294, 5.40964, 3.93637
1728975621.959841324, 0.0250646, 0.0354232, 0, 0.49294, 5.40964, 3.93637
1728975621.961891555, 0.0251313, 0.0343995, 0, 0.49294, 5.40964, 3.93637
1728975621.963828900, 0.0251313, 0.0343995, 0, 0.49294, 5.40964, 3.93637
1728975621.965828500, 0.0251313, 0.0343995, 0, 0.49294, 5.40964, 3.93637
1728975621.967825169, 0.0251313, 0.0343995, 0, 0.49294, 5.40964, 3.93637
1728975621.969840516, 0.0251313, 0.0343995, 0, 0.49294, 5.40964, 3.93637
1728975621.971834941, 0.0251313, 0.0343995, 0, 0.49294, 5.40964, 3.93637
1728975621.973820594, 0.0251313, 0.0343995, 0, 0.49294, 5.40964, 3.93637
1728975621.975819562, 0.0251313, 0.0343995, 0, 0.49294, 5.40964, 3.93637
1728975621.977827432, 0.0251313, 0.0343995, 0, 0.49294, 5.40964, 3.93637
1728975621.979845736, 0.0251313, 0.0343995, 0, 0.49294, 5.40964, 3.93637
1728975621.981813247, 0.0251313, 0.0343995, 0, 0.49294, 5.40964, 3.93637
1728975621.983814788, 0.0251313, 0.0343995, 0, 0.49294, 5.40964, 3.93637
1728975621.985812632, 0.0251313, 0.0343995, 0, 0.49294, 5.40964, 3.93637
1728975621.987811687, 0.0251313, 0.0343995, 0, 0.49294, 5.40964, 3.93637
1728975621.989816064, 0.0251313, 0.0343995, 0, 0.49294, 5.40964, 3.93637
1728975621.991813391, 0.0251313, 0.0343995, 0, 0.49294, 5.40964, 3.93637
1728975621.993812644, 0.0251313, 0.0343995, 0, 0.49294, 5.40964, 3.93637
1728975621.995815778, 0.0251313, 0.0343995, 0, 0.49294, 5.40964, 3.93637
1728975621.997813254, 0.0251313, 0.0343995, 0, 0.49294, 5.40964, 3.93637
1728975621.999820212, 0.0251313, 0.0343995, 0, 0.49294, 5.40964, 3.93637
1728975622.001820282, 0.0251313, 0.0343995, 0, 0.53622, 5.4373, 3.9329
1728975622.003840279, 0.0251313, 0.0343995, 0, 0.53622, 5.4373, 3.9329
1728975622.005831352, 0.0251313, 0.0343995, 0, 0.53622, 5.4373, 3.9329
1728975622.007826051, 0.0251313, 0.0343995, 0, 0.53622, 5.4373, 3.9329
1728975622.009849267, 0.0251313, 0.0343995, 0, 0.53622, 5.4373, 3.9329
1728975622.011822702, 0.0251574, 0.0332794, 0, 0.53622, 5.4373, 3.9329
1728975622.013830971, 0.0251574, 0.0332794, 0, 0.53622, 5.4373, 3.9329
1728975622.015820425, 0.0251574, 0.0332794, 0, 0.53622, 5.4373, 3.9329
1728975622.017918567, 0.0251574, 0.0332794, 0, 0.53622, 5.4373, 3.9329
1728975622.019827010, 0.0251574, 0.0332794, 0, 0.53622, 5.4373, 3.9329
1728975622.021816239, 0.0251574, 0.0332794, 0, 0.53622, 5.4373, 3.9329
1728975622.023815065, 0.0251574, 0.0332794, 0, 0.53622, 5.4373, 3.9329
1728975622.025814152, 0.0251574, 0.0332794, 0, 0.53622, 5.4373, 3.9329
1728975622.027815334, 0.0251574, 0.0332794, 0, 0.53622, 5.4373, 3.9329
1728975622.029819163, 0.0251574, 0.0332794, 0, 0.53622, 5.4373, 3.9329
1728975622.031813142, 0.0251574, 0.0332794, 0, 0.53622, 5.4373, 3.9329
1728975622.033838421, 0.0251574, 0.0332794, 0, 0.53622, 5.4373, 3.9329
1728975622.035815301, 0.0251574, 0.0332794, 0, 0.53622, 5.4373, 3.9329
1728975622.037814952, 0.0251574, 0.0332794, 0, 0.53622, 5.4373, 3.9329
1728975622.039814438, 0.0251574, 0.0332794, 0, 0.53622, 5.4373, 3.9329
1728975622.041819856, 0.0251574, 0.0332794, 0, 0.53622, 5.4373, 3.9329
1728975622.043842512, 0.0251574, 0.0332794, 0, 0.53622, 5.4373, 3.9329
1728975622.045828153, 0.0251574, 0.0332794, 0, 0.53622, 5.4373, 3.9329
1728975622.047821362, 0.0251574, 0.0332794, 0, 0.53622, 5.4373, 3.9329
1728975622.049827197, 0.0251574, 0.0332794, 0, 0.53622, 5.4373, 3.9329
1728975622.051843990, 0.0251574, 0.0332794, 0, 0.580168, 5.4644, 3.92962
1728975622.053821667, 0.0251574, 0.0332794, 0, 0.580168, 5.4644, 3.92962
1728975622.055824568, 0.0251574, 0.0332794, 0, 0.580168, 5.4644, 3.92962
1728975622.057819393, 0.0251574, 0.0332794, 0, 0.580168, 5.4644, 3.92962
1728975622.059816641, 0.0251574, 0.0332794, 0, 0.580168, 5.4644, 3.92962
1728975622.061817527, 0.0251465, 0.0320896, 0, 0.580168, 5.4644, 3.92962
1728975622.063817891, 0.0251465, 0.0320896, 0, 0.580168, 5.4644, 3.92962
1728975622.065813959, 0.0251465, 0.0320896, 0, 0.580168, 5.4644, 3.92962
1728975622.067814075, 0.0251465, 0.0320896, 0, 0.580168, 5.4644, 3.92962
1728975622.069819111, 0.0251465, 0.0320896, 0, 0.580168, 5.4644, 3.92962
1728975622.071841182, 0.0251465, 0.0320896, 0, 0.580168, 5.4644, 3.92962
1728975622.073815570, 0.0251465, 0.0320896, 0, 0.580168, 5.4644, 3.92962
1728975622.075815673, 0.0251465, 0.0320896, 0, 0.580168, 5.4644, 3.92962
1728975622.077813991, 0.0251465, 0.0320896, 0, 0.580168, 5.4644, 3.92962
1728975622.079815964, 0.0251465, 0.0320896, 0, 0.580168, 5.4644, 3.92962
1728975622.081820230, 0.0251465, 0.0320896, 0, 0.580168, 5.4644, 3.92962
1728975622.083816588, 0.0251465, 0.0320896, 0, 0.580168, 5.4644, 3.92962
1728975622.085819136, 0.0251465, 0.0320896, 0, 0.580168, 5.4644, 3.92962
1728975622.087817882, 0.0251465, 0.0320896, 0, 0.580168, 5.4644, 3.92962
1728975622.089824151, 0.0251465, 0.0320896, 0, 0.580168, 5.4644, 3.92962
1728975622.091828758, 0.0251465, 0.0320896, 0, 0.580168, 5.4644, 3.92962
1728975622.093823551, 0.0251465, 0.0320896, 0, 0.580168, 5.4644, 3.92962
1728975622.095818294, 0.0251465, 0.0320896, 0, 0.580168, 5.4644, 3.92962
1728975622.097819258, 0.0251465, 0.0320896, 0, 0.580168, 5.4644, 3.92962
1728975622.099816556, 0.0251465, 0.0320896, 0, 0.580168, 5.4644, 3.92962
1728975622.101817248, 0.0251465, 0.0320896, 0, 0.624764, 5.49095, 3.92653
1728975622.103815172, 0.0251465, 0.0320896, 0, 0.624764, 5.49095, 3.92653
1728975622.105819646, 0.0251465, 0.0320896, 0, 0.624764, 5.49095, 3.92653
1728975622.107816042, 0.0251465, 0.0320896, 0, 0.624764, 5.49095, 3.92653
1728975622.109812699, 0.0251465, 0.0320896, 0, 0.624764, 5.49095, 3.92653
1728975622.111814024, 0.0251035, 0.0308579, 0, 0.624764, 5.49095, 3.92653
1728975622.113831504, 0.0251035, 0.0308579, 0, 0.624764, 5.49095, 3.92653
1728975622.115814340, 0.0251035, 0.0308579, 0, 0.624764, 5.49095, 3.92653
1728975622.117812781, 0.0251035, 0.0308579, 0, 0.624764, 5.49095, 3.92653
1728975622.119812993, 0.0251035, 0.0308579, 0, 0.624764, 5.49095, 3.92653
1728975622.121824193, 0.0251035, 0.0308579, 0, 0.624764, 5.49095, 3.92653
1728975622.123825995, 0.0251035, 0.0308579, 0, 0.624764, 5.49095, 3.92653
1728975622.125819030, 0.0251035, 0.0308579, 0, 0.624764, 5.49095, 3.92653
1728975622.127821681, 0.0251035, 0.0308579, 0, 0.624764, 5.49095, 3.92653
1728975622.129831290, 0.0251035, 0.0308579, 0, 0.624764, 5.49095, 3.92653
1728975622.131819487, 0.0251035, 0.0308579, 0, 0.624764, 5.49095, 3.92653
1728975622.133819225, 0.0251035, 0.0308579, 0, 0.624764, 5.49095, 3.92653
1728975622.135820630, 0.0251035, 0.0308579, 0, 0.624764, 5.49095, 3.92653
1728975622.137843996, 0.0251035, 0.0308579, 0, 0.624764, 5.49095, 3.92653
1728975622.139861810, 0.0251035, 0.0308579, 0, 0.624764, 5.49095, 3.92653
1728975622.141815764, 0.0251035, 0.0308579, 0, 0.624764, 5.49095, 3.92653
1728975622.143848489, 0.0251035, 0.0308579, 0, 0.624764, 5.49095, 3.92653
1728975622.145818646, 0.0251035, 0.0308579, 0, 0.624764, 5.49095, 3.92653
1728975622.147875031, 0.0251035, 0.0308579, 0, 0.624764, 5.49095, 3.92653
1728975622.149814572, 0.0251035, 0.0308579, 0, 0.624764, 5.49095, 3.92653
1728975622.151820650, 0.0251035, 0.0308579, 0, 0.669989, 5.51694, 3.92362
1728975622.153815802, 0.0251035, 0.0308579, 0, 0.669989, 5.51694, 3.92362
1728975622.155851325, 0.0251035, 0.0308579, 0, 0.669989, 5.51694, 3.92362
1728975622.157811819, 0.0251035, 0.0308579, 0, 0.669989, 5.51694, 3.92362
1728975622.159813416, 0.0251035, 0.0308579, 0, 0.669989, 5.51694, 3.92362
1728975622.161862080, 0.025034, 0.02961, 0, 0.669989, 5.51694, 3.92362
1728975622.163817695, 0.025034, 0.02961, 0, 0.669989, 5.51694, 3.92362
1728975622.165822066, 0.025034, 0.02961, 0, 0.669989, 5.51694, 3.92362
1728975622.167827668, 0.025034, 0.02961, 0, 0.669989, 5.51694, 3.92362
1728975622.169820130, 0.025034, 0.02961, 0, 0.669989, 5.51694, 3.92362
1728975622.171829499, 0.025034, 0.02961, 0, 0.669989, 5.51694, 3.92362
1728975622.173822583, 0.025034, 0.02961, 0, 0.669989, 5.51694, 3.92362
1728975622.175820337, 0.025034, 0.02961, 0, 0.669989, 5.51694, 3.92362
1728975622.177835262, 0.025034, 0.02961, 0, 0.669989, 5.51694, 3.92362
1728975622.179819000, 0.025034, 0.02961, 0, 0.669989, 5.51694, 3.92362
1728975622.181835436, 0.025034, 0.02961, 0, 0.669989, 5.51694, 3.92362
1728975622.183824812, 0.025034, 0.02961, 0, 0.669989, 5.51694, 3.92362
1728975622.185821319, 0.025034, 0.02961, 0, 0.669989, 5.51694, 3.92362
1728975622.187818626, 0.025034, 0.02961, 0, 0.669989, 5.51694, 3.92362
1728975622.189818417, 0.025034, 0.02961, 0, 0.669989, 5.51694, 3.92362
1728975622.191814822, 0.025034, 0.02961, 0, 0.669989, 5.51694, 3.92362
1728975622.193815436, 0.025034, 0.02961, 0, 0.669989, 5.51694, 3.92362
1728975622.195823429, 0.025034, 0.02961, 0, 0.669989, 5.51694, 3.92362
1728975622.197855830, 0.025034, 0.02961, 0, 0.669989, 5.51694, 3.92362
1728975622.199829313, 0.025034, 0.02961, 0, 0.669989, 5.51694, 3.92362
1728975622.201822805, 0.025034, 0.02961, 0, 0.715821, 5.54238, 3.92088
1728975622.203865268, 0.025034, 0.02961, 0, 0.715821, 5.54238, 3.92088
1728975622.205851406, 0.025034, 0.02961, 0, 0.715821, 5.54238, 3.92088
1728975622.207825758, 0.025034, 0.02961, 0, 0.715821, 5.54238, 3.92088
1728975622.209818689, 0.025034, 0.02961, 0, 0.715821, 5.54238, 3.92088
1728975622.211855961, 0.0249438, 0.028367, 0, 0.715821, 5.54238, 3.92088
1728975622.213815126, 0.0249438, 0.028367, 0, 0.715821, 5.54238, 3.92088
1728975622.215837332, 0.0249438, 0.028367, 0, 0.715821, 5.54238, 3.92088
1728975622.217816947, 0.0249438, 0.028367, 0, 0.715821, 5.54238, 3.92088
1728975622.219842655, 0.0249438, 0.028367, 0, 0.715821, 5.54238, 3.92088
1728975622.221825093, 0.0249438, 0.028367, 0, 0.715821, 5.54238, 3.92088
1728975622.223826834, 0.0249438, 0.028367, 0, 0.715821, 5.54238, 3.92088
1728975622.225823825, 0.0249438, 0.028367, 0, 0.715821, 5.54238, 3.92088
1728975622.227827116, 0.0249438, 0.028367, 0, 0.715821, 5.54238, 3.92088
1728975622.229833950, 0.0249438, 0.028367, 0, 0.715821, 5.54238, 3.92088
1728975622.231832722, 0.0249438, 0.028367, 0, 0.715821, 5.54238, 3.92088
1728975622.233817526, 0.0249438, 0.028367, 0, 0.715821, 5.54238, 3.92088
1728975622.235817259, 0.0249438, 0.028367, 0, 0.715821, 5.54238, 3.92088
1728975622.237816076, 0.0249438, 0.028367, 0, 0.715821, 5.54238, 3.92088
1728975622.239813553, 0.0249438, 0.028367, 0, 0.715821, 5.54238, 3.92088
1728975622.241813498, 0.0249438, 0.028367, 0, 0.715821, 5.54238, 3.92088
1728975622.243813493, 0.0249438, 0.028367, 0, 0.715821, 5.54238, 3.92088
1728975622.245846540, 0.0249438, 0.028367, 0, 0.715821, 5.54238, 3.92088
1728975622.247819065, 0.0249438, 0.028367, 0, 0.715821, 5.54238, 3.92088
1728975622.249848006, 0.0249438, 0.028367, 0, 0.715821, 5.54238, 3.92088
1728975622.251829511, 0.0249438, 0.028367, 0, 0.762242, 5.56725, 3.91832
1728975622.253873987, 0.0249438, 0.028367, 0, 0.762242, 5.56725, 3.91832
1728975622.255817805, 0.0249438, 0.028367, 0, 0.762242, 5.56725, 3.91832
1728975622.257985977, 0.0249438, 0.028367, 0, 0.762242, 5.56725, 3.91832
1728975622.259825471, 0.0249438, 0.028367, 0, 0.762242, 5.56725, 3.91832
1728975622.261817374, 0.0248382, 0.027143, 0, 0.762242, 5.56725, 3.91832
1728975622.263812819, 0.0248382, 0.027143, 0, 0.762242, 5.56725, 3.91832
1728975622.265813973, 0.0248382, 0.027143, 0, 0.762242, 5.56725, 3.91832
1728975622.267814558, 0.0248382, 0.027143, 0, 0.762242, 5.56725, 3.91832
1728975622.269818988, 0.0248382, 0.027143, 0, 0.762242, 5.56725, 3.91832
1728975622.271812917, 0.0248382, 0.027143, 0, 0.762242, 5.56725, 3.91832
1728975622.273815393, 0.0248382, 0.027143, 0, 0.762242, 5.56725, 3.91832
1728975622.275813774, 0.0248382, 0.027143, 0, 0.762242, 5.56725, 3.91832
1728975622.277814282, 0.0248382, 0.027143, 0, 0.762242, 5.56725, 3.91832
1728975622.279834973, 0.0248382, 0.027143, 0, 0.762242, 5.56725, 3.91832
1728975622.281860957, 0.0248382, 0.027143, 0, 0.762242, 5.56725, 3.91832
1728975622.283849427, 0.0248382, 0.027143, 0, 0.762242, 5.56725, 3.91832
1728975622.285824022, 0.0248382, 0.027143, 0, 0.762242, 5.56725, 3.91832
1728975622.287849155, 0.0248382, 0.027143, 0, 0.762242, 5.56725, 3.91832
1728975622.289820296, 0.0248382, 0.027143, 0, 0.762242, 5.56725, 3.91832
1728975622.291985924, 0.0248382, 0.027143, 0, 0.762242, 5.56725, 3.91832
1728975622.293825471, 0.0248382, 0.027143, 0, 0.762242, 5.56725, 3.91832
1728975622.295860133, 0.0248382, 0.027143, 0, 0.762242, 5.56725, 3.91832
1728975622.297823115, 0.0248382, 0.027143, 0, 0.762242, 5.56725, 3.91832
1728975622.299817441, 0.0248382, 0.027143, 0, 0.762242, 5.56725, 3.91832
1728975622.301818100, 0.0248382, 0.027143, 0, 0.809233, 5.59156, 3.91593
1728975622.303937096, 0.0248382, 0.027143, 0, 0.809233, 5.59156, 3.91593
1728975622.305814170, 0.0248382, 0.027143, 0, 0.809233, 5.59156, 3.91593
1728975622.307817657, 0.0248382, 0.027143, 0, 0.809233, 5.59156, 3.91593
1728975622.309812664, 0.0248382, 0.027143, 0, 0.809233, 5.59156, 3.91593
1728975622.311849131, 0.0247217, 0.0259448, 0, 0.809233, 5.59156, 3.91593
1728975622.313820485, 0.0247217, 0.0259448, 0, 0.809233, 5.59156, 3.91593
1728975622.315855725, 0.0247217, 0.0259448, 0, 0.809233, 5.59156, 3.91593
1728975622.317819160, 0.0247217, 0.0259448, 0, 0.809233, 5.59156, 3.91593
1728975622.319816622, 0.0247217, 0.0259448, 0, 0.809233, 5.59156, 3.91593
1728975622.321818930, 0.0247217, 0.0259448, 0, 0.809233, 5.59156, 3.91593
1728975622.323867997, 0.0247217, 0.0259448, 0, 0.809233, 5.59156, 3.91593
1728975622.325856729, 0.0247217, 0.0259448, 0, 0.809233, 5.59156, 3.91593
1728975622.327822768, 0.0247217, 0.0259448, 0, 0.809233, 5.59156, 3.91593
1728975622.329827272, 0.0247217, 0.0259448, 0, 0.809233, 5.59156, 3.91593
1728975622.331970359, 0.0247217, 0.0259448, 0, 0.809233, 5.59156, 3.91593
1728975622.333817710, 0.0247217, 0.0259448, 0, 0.809233, 5.59156, 3.91593
1728975622.335850830, 0.0247217, 0.0259448, 0, 0.809233, 5.59156, 3.91593
1728975622.337905340, 0.0247217, 0.0259448, 0, 0.809233, 5.59156, 3.91593
1728975622.339824814, 0.0247217, 0.0259448, 0, 0.809233, 5.59156, 3.91593
1728975622.341818147, 0.0247217, 0.0259448, 0, 0.809233, 5.59156, 3.91593
1728975622.343813556, 0.0247217, 0.0259448, 0, 0.809233, 5.59156, 3.91593
1728975622.345813966, 0.0247217, 0.0259448, 0, 0.809233, 5.59156, 3.91593
1728975622.347850557, 0.0247217, 0.0259448, 0, 0.809233, 5.59156, 3.91593
1728975622.349814914, 0.0247217, 0.0259448, 0, 0.809233, 5.59156, 3.91593
1728975622.351852050, 0.0247217, 0.0259448, 0, 0.856773, 5.61531, 3.91372
1728975622.353813740, 0.0247217, 0.0259448, 0, 0.856773, 5.61531, 3.91372
1728975622.355825394, 0.0247217, 0.0259448, 0, 0.856773, 5.61531, 3.91372
1728975622.357815360, 0.0247217, 0.0259448, 0, 0.856773, 5.61531, 3.91372
1728975622.359825119, 0.0247217, 0.0259448, 0, 0.856773, 5.61531, 3.91372
1728975622.361852254, 0.0245977, 0.0247716, 0, 0.856773, 5.61531, 3.91372
1728975622.363860743, 0.0245977, 0.0247716, 0, 0.856773, 5.61531, 3.91372
1728975622.365835682, 0.0245977, 0.0247716, 0, 0.856773, 5.61531, 3.91372
1728975622.367834471, 0.0245977, 0.0247716, 0, 0.856773, 5.61531, 3.91372
1728975622.369837935, 0.0245977, 0.0247716, 0, 0.856773, 5.61531, 3.91372
1728975622.371818128, 0.0245977, 0.0247716, 0, 0.856773, 5.61531, 3.91372
1728975622.373816664, 0.0245977, 0.0247716, 0, 0.856773, 5.61531, 3.91372
1728975622.375816774, 0.0245977, 0.0247716, 0, 0.856773, 5.61531, 3.91372
1728975622.377887770, 0.0245977, 0.0247716, 0, 0.856773, 5.61531, 3.91372
1728975622.379851162, 0.0245977, 0.0247716, 0, 0.856773, 5.61531, 3.91372
1728975622.381816043, 0.0245977, 0.0247716, 0, 0.856773, 5.61531, 3.91372
1728975622.383817128, 0.0245977, 0.0247716, 0, 0.856773, 5.61531, 3.91372
1728975622.385812253, 0.0245977, 0.0247716, 0, 0.856773, 5.61531, 3.91372
1728975622.387816901, 0.0245977, 0.0247716, 0, 0.856773, 5.61531, 3.91372
1728975622.389815252, 0.0245977, 0.0247716, 0, 0.856773, 5.61531, 3.91372
1728975622.391814517, 0.0245977, 0.0247716, 0, 0.856773, 5.61531, 3.91372
1728975622.393812505, 0.0245977, 0.0247716, 0, 0.856773, 5.61531, 3.91372
1728975622.395816003, 0.0245977, 0.0247716, 0, 0.856773, 5.61531, 3.91372
1728975622.397826642, 0.0245977, 0.0247716, 0, 0.856773, 5.61531, 3.91372
1728975622.399814811, 0.0245977, 0.0247716, 0, 0.856773, 5.61531, 3.91372
1728975622.401905103, 0.0245977, 0.0247716, 0, 0.904842, 5.63849, 3.91166
1728975622.403828574, 0.0245977, 0.0247716, 0, 0.904842, 5.63849, 3.91166
1728975622.405831766, 0.0245977, 0.0247716, 0, 0.904842, 5.63849, 3.91166
1728975622.407824875, 0.0245977, 0.0247716, 0, 0.904842, 5.63849, 3.91166
1728975622.409824457, 0.0245977, 0.0247716, 0, 0.904842, 5.63849, 3.91166
1728975622.411848137, 0.0244683, 0.0236164, 0, 0.904842, 5.63849, 3.91166
1728975622.413826240, 0.0244683, 0.0236164, 0, 0.904842, 5.63849, 3.91166
1728975622.415824963, 0.0244683, 0.0236164, 0, 0.904842, 5.63849, 3.91166
1728975622.418012622, 0.0244683, 0.0236164, 0, 0.904842, 5.63849, 3.91166
1728975622.419839614, 0.0244683, 0.0236164, 0, 0.904842, 5.63849, 3.91166
1728975622.421818534, 0.0244683, 0.0236164, 0, 0.904842, 5.63849, 3.91166
1728975622.423835788, 0.0244683, 0.0236164, 0, 0.904842, 5.63849, 3.91166
1728975622.425814266, 0.0244683, 0.0236164, 0, 0.904842, 5.63849, 3.91166
1728975622.427850527, 0.0244683, 0.0236164, 0, 0.904842, 5.63849, 3.91166
1728975622.429813710, 0.0244683, 0.0236164, 0, 0.904842, 5.63849, 3.91166
1728975622.431813695, 0.0244683, 0.0236164, 0, 0.904842, 5.63849, 3.91166
1728975622.433822806, 0.0244683, 0.0236164, 0, 0.904842, 5.63849, 3.91166
1728975622.435851843, 0.0244683, 0.0236164, 0, 0.904842, 5.63849, 3.91166
1728975622.437816421, 0.0244683, 0.0236164, 0, 0.904842, 5.63849, 3.91166
1728975622.439815684, 0.0244683, 0.0236164, 0, 0.904842, 5.63849, 3.91166
1728975622.441830613, 0.0244683, 0.0236164, 0, 0.904842, 5.63849, 3.91166
1728975622.443816966, 0.0244683, 0.0236164, 0, 0.904842, 5.63849, 3.91166
1728975622.445821875, 0.0244683, 0.0236164, 0, 0.904842, 5.63849, 3.91166
1728975622.447822179, 0.0244683, 0.0236164, 0, 0.904842, 5.63849, 3.91166
1728975622.449820432, 0.0244683, 0.0236164, 0, 0.904842, 5.63849, 3.91166
1728975622.451880610, 0.0244683, 0.0236164, 0, 0.953421, 5.66111, 3.90977
1728975622.453825421, 0.0244683, 0.0236164, 0, 0.953421, 5.66111, 3.90977
1728975622.455818075, 0.0244683, 0.0236164, 0, 0.953421, 5.66111, 3.90977
1728975622.457818037, 0.0244683, 0.0236164, 0, 0.953421, 5.66111, 3.90977
1728975622.459818027, 0.0244683, 0.0236164, 0, 0.953421, 5.66111, 3.90977
1728975622.461817137, 0.0243349, 0.0224686, 0, 0.953421, 5.66111, 3.90977
1728975622.463821734, 0.0243349, 0.0224686, 0, 0.953421, 5.66111, 3.90977
1728975622.465831294, 0.0243349, 0.0224686, 0, 0.953421, 5.66111, 3.90977
1728975622.467847834, 0.0243349, 0.0224686, 0, 0.953421, 5.66111, 3.90977
1728975622.469811907, 0.0243349, 0.0224686, 0, 0.953421, 5.66111, 3.90977
1728975622.471814426, 0.0243349, 0.0224686, 0, 0.953421, 5.66111, 3.90977
1728975622.473839240, 0.0243349, 0.0224686, 0, 0.953421, 5.66111, 3.90977
1728975622.475819060, 0.0243349, 0.0224686, 0, 0.953421, 5.66111, 3.90977
1728975622.477814836, 0.0243349, 0.0224686, 0, 0.953421, 5.66111, 3.90977
1728975622.479814023, 0.0243349, 0.0224686, 0, 0.953421, 5.66111, 3.90977
1728975622.481813339, 0.0243349, 0.0224686, 0, 0.953421, 5.66111, 3.90977
1728975622.483835149, 0.0243349, 0.0224686, 0, 0.953421, 5.66111, 3.90977
1728975622.485819577, 0.0243349, 0.0224686, 0, 0.953421, 5.66111, 3.90977
1728975622.487824100, 0.0243349, 0.0224686, 0, 0.953421, 5.66111, 3.90977
1728975622.489826973, 0.0243349, 0.0224686, 0, 0.953421, 5.66111, 3.90977
1728975622.491874635, 0.0243349, 0.0224686, 0, 0.953421, 5.66111, 3.90977
