timestamp, ref_x, ref_y, ref_z, ref_vel_x, ref_vel_y, ref_vel_z, ref_acc_x, ref_acc_y, ref_acc_z, ref_quat_x, ref_quat_y, ref_quat_z, ref_quat_w
1730151084.367539111, 3.6656e-05, -0.000102949, 0.000450472, 0.000353754, -0.00099543, 0.00439315, 0.00249586, -0.00704692, 0.0315735, 6.21724e-05, 2.9507e-05, -1.83452e-09, 1
1730151084.369541242, 3.6656e-05, -0.000102949, 0.000450472, 0.000353754, -0.00099543, 0.00439315, 0.00249586, -0.00704692, 0.0315735, 6.21724e-05, 2.9507e-05, -1.83452e-09, 1
1730151084.371541330, 3.6656e-05, -0.000102949, 0.000450472, 0.000353754, -0.00099543, 0.00439315, 0.00249586, -0.00704692, 0.0315735, 6.21724e-05, 2.9507e-05, -1.83452e-09, 1
1730151084.373541232, 3.6656e-05, -0.000102949, 0.000450472, 0.000353754, -0.00099543, 0.00439315, 0.00249586, -0.00704692, 0.0315735, 6.21724e-05, 2.9507e-05, -1.83452e-09, 1
1730151084.375542420, 3.6656e-05, -0.000102949, 0.000450472, 0.000353754, -0.00099543, 0.00439315, 0.00249586, -0.00704692, 0.0315735, 6.21724e-05, 2.9507e-05, -1.83452e-09, 1
1730151084.377544189, 3.6656e-05, -0.000102949, 0.000450472, 0.000353754, -0.00099543, 0.00439315, 0.00249586, -0.00704692, 0.0315735, 6.21724e-05, 2.9507e-05, -1.83452e-09, 1
1730151084.379543195, 3.6656e-05, -0.000102949, 0.000450472, 0.000353754, -0.00099543, 0.00439315, 0.00249586, -0.00704692, 0.0315735, 6.21724e-05, 2.9507e-05, -1.83452e-09, 1
1730151084.381540929, 3.6656e-05, -0.000102949, 0.000450472, 0.000353754, -0.00099543, 0.00439315, 0.00249586, -0.00704692, 0.0315735, 6.21724e-05, 2.9507e-05, -1.83452e-09, 1
1730151084.383540756, 3.6656e-05, -0.000102949, 0.000450472, 0.000353754, -0.00099543, 0.00439315, 0.00249586, -0.00704692, 0.0315735, 6.21724e-05, 2.9507e-05, -1.83452e-09, 1
1730151084.385540677, 3.6656e-05, -0.000102949, 0.000450472, 0.000353754, -0.00099543, 0.00439315, 0.00249586, -0.00704692, 0.0315735, 6.21724e-05, 2.9507e-05, -1.83452e-09, 1
1730151084.387541573, 3.6656e-05, -0.000102949, 0.000450472, 0.000353754, -0.00099543, 0.00439315, 0.00249586, -0.00704692, 0.0315735, 6.21724e-05, 2.9507e-05, -1.83452e-09, 1
1730151084.389541060, 3.6656e-05, -0.000102949, 0.000450472, 0.000353754, -0.00099543, 0.00439315, 0.00249586, -0.00704692, 0.0315735, 6.21724e-05, 2.9507e-05, -1.83452e-09, 1
1730151084.391548370, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 6.21724e-05, 2.9507e-05, -1.83452e-09, 1
1730151084.393540875, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 6.21724e-05, 2.9507e-05, -1.83452e-09, 1
1730151084.395540481, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 6.21724e-05, 2.9507e-05, -1.83452e-09, 1
1730151084.397541763, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.399540970, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.401539944, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.403540246, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.405541114, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.407540170, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.409541030, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.411539603, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.413540412, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.415540667, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.417540870, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
