timestamp, x, y, z, vel_x, vel_y, vel_z, acc_x, acc_y, acc_z, orientation_x, orientation_y, orientation_z, orientation_w, ang_vel_x, ang_vel_y, ang_vel_z
1729840098.085244599, -0.22444, 1.02856, 4.5058, -0.188722, 0.948223, 0.13448, -94.3611, 474.111, 67.2401, -0.00984263, -0.000193526, 7.24639e-06, 0.999952, 0.0299473, 0.011165, -6.13827e-05
1729840098.087220064, -0.224818, 1.03046, 4.50607, -0.188729, 0.948599, 0.134044, -94.3647, 474.3, 67.0219, -0.00981268, -0.000182301, 7.28929e-06, 0.999952, 0.0299562, 0.0112853, -6.2199e-05
1729840098.089247688, -0.225195, 1.03235, 4.50633, -0.188736, 0.948975, 0.133608, -94.3681, 474.487, 66.804, -0.00978273, -0.000170958, 7.33254e-06, 0.999952, 0.0299557, 0.0114016, -6.30015e-05
1729840098.091251109, -0.225573, 1.03425, 4.5066, -0.188743, 0.949349, 0.133173, -94.3713, 474.674, 66.5863, -0.00975278, -0.0001595, 7.37611e-06, 0.999952, 0.0299461, 0.0115139, -6.37904e-05
1729840098.093238655, -0.22595, 1.03615, 4.50687, -0.188748, 0.949722, 0.132738, -94.3742, 474.861, 66.3689, -0.00972284, -0.000147932, 7.41998e-06, 0.999953, 0.0299273, 0.0116223, -6.45658e-05
1729840098.095220500, -0.226328, 1.03805, 4.50713, -0.188754, 0.950094, 0.132303, -94.377, 475.047, 66.1517, -0.00969291, -0.000136249, 7.4642e-06, 0.999953, 0.0299415, 0.0117442, -6.53274e-05
1729840098.097243067, -0.226705, 1.03995, 4.5074, -0.188759, 0.950464, 0.13187, -94.3795, 475.232, 65.9348, -0.00966295, -0.000124437, 7.50891e-06, 0.999953, 0.0299883, 0.0118795, -6.60754e-05
1729840098.099241894, -0.227083, 1.04185, 4.50766, -0.188764, 0.950834, 0.131436, -94.3818, 475.417, 65.7181, -0.00963292, -0.000112484, 7.55425e-06, 0.999954, 0.0300675, 0.012028, -6.68099e-05
1729840098.101226575, -0.22746, 1.04375, 4.50792, -0.188768, 0.951202, 0.131003, -94.3838, 475.601, 65.5015, -0.0096028, -0.000100375, 7.60033e-06, 0.999954, 0.0301787, 0.0121897, -6.75311e-05
1729840098.103219193, -0.227838, 1.04566, 4.50818, -0.188771, 0.95157, 0.130571, -94.3857, 475.785, 65.2853, -0.00957255, -8.80983e-05, 7.64731e-06, 0.999954, 0.0303215, 0.0123643, -6.8239e-05
1729840098.105239771, -0.228215, 1.04756, 4.50844, -0.188775, 0.951936, 0.130138, -94.3873, 475.968, 65.0692, -0.00954216, -7.56492e-05, 7.69522e-06, 0.999954, 0.0304541, 0.0125342, -6.89335e-05
1729840098.107314809, -0.228593, 1.04947, 4.5087, -0.188777, 0.952301, 0.129707, -94.3886, 476.15, 64.8533, -0.00951165, -6.30326e-05, 7.74403e-06, 0.999955, 0.0305765, 0.0126994, -6.96147e-05
1729840098.109243217, -0.22897, 1.05137, 4.50896, -0.188779, 0.952665, 0.129275, -94.3897, 476.332, 64.6377, -0.00948102, -5.02531e-05, 7.79371e-06, 0.999955, 0.0306888, 0.0128599, -7.02828e-05
1729840098.111219156, -0.229348, 1.05328, 4.50922, -0.188781, 0.953027, 0.128844, -94.3906, 476.514, 64.4222, -0.00945028, -3.73154e-05, 7.84422e-06, 0.999955, 0.0307911, 0.0130158, -7.09379e-05
1729840098.113232738, -0.229726, 1.05518, 4.50948, -0.188782, 0.953389, 0.128414, -94.3912, 476.694, 64.207, -0.00941944, -2.4224e-05, 7.89553e-06, 0.999956, 0.0308835, 0.0131672, -7.15801e-05
1729840098.115257720, -0.230103, 1.05709, 4.50974, -0.188783, 0.953749, 0.127984, -94.3915, 476.875, 63.9919, -0.00938852, -1.09837e-05, 7.94761e-06, 0.999956, 0.0309658, 0.0133137, -7.22093e-05
1729840098.117222037, -0.230481, 1.059, 4.50999, -0.188783, 0.954108, 0.127554, -94.3916, 477.054, 63.777, -0.00935752, 2.40073e-06, 8.00041e-06, 0.999956, 0.031038, 0.0134555, -7.28257e-05
1729840098.119234554, -0.230858, 1.06091, 4.51025, -0.188783, 0.954466, 0.127125, -94.3915, 477.233, 63.5623, -0.00932645, 1.59245e-05, 8.05391e-06, 0.999957, 0.0311003, 0.0135925, -7.34293e-05
1729840098.121232957, -0.231236, 1.06282, 4.5105, -0.188782, 0.954823, 0.126696, -94.391, 477.411, 63.3478, -0.00929533, 2.9583e-05, 8.10807e-06, 0.999957, 0.0311528, 0.0137248, -7.40204e-05
1729840098.123231181, -0.231613, 1.06473, 4.51075, -0.188781, 0.955178, 0.126267, -94.3904, 477.589, 63.1335, -0.00926415, 4.33714e-05, 8.16286e-06, 0.999957, 0.0311955, 0.0138524, -7.45989e-05
1729840098.125246273, -0.231991, 1.06664, 4.511, -0.188779, 0.955533, 0.125839, -94.3894, 477.766, 62.9194, -0.00923294, 5.7285e-05, 8.21823e-06, 0.999957, 0.0312282, 0.0139751, -7.5165e-05
1729840098.127258017, -0.232368, 1.06855, 4.51126, -0.188776, 0.955886, 0.125411, -94.3882, 477.943, 62.7054, -0.0092017, 7.13188e-05, 8.27416e-06, 0.999958, 0.0312509, 0.0140929, -7.57188e-05
1729840098.129296138, -0.232746, 1.07046, 4.51151, -0.188773, 0.956238, 0.124983, -94.3867, 478.119, 62.4916, -0.00917045, 8.54681e-05, 8.3306e-06, 0.999958, 0.0312639, 0.0142059, -7.62603e-05
1729840098.131260299, -0.233124, 1.07237, 4.51176, -0.18877, 0.956589, 0.124556, -94.3849, 478.294, 62.278, -0.00913918, 9.97279e-05, 8.38752e-06, 0.999958, 0.0312672, 0.014314, -7.67898e-05
1729840098.133229321, -0.233501, 1.07429, 4.512, -0.188766, 0.956938, 0.124129, -94.3829, 478.469, 62.0645, -0.00910792, 0.000114093, 8.44488e-06, 0.999959, 0.0312609, 0.0144175, -7.73072e-05
1729840098.135219643, -0.233879, 1.0762, 4.51225, -0.188761, 0.957287, 0.123702, -94.3806, 478.643, 61.8512, -0.00907667, 0.00012856, 8.50265e-06, 0.999959, 0.0312447, 0.0145159, -7.78128e-05
1729840098.137283394, -0.234256, 1.07811, 4.5125, -0.188756, 0.957634, 0.123276, -94.378, 478.817, 61.6382, -0.00904544, 0.000143122, 8.56079e-06, 0.999959, 0.0312189, 0.0146094, -7.83067e-05
1729840098.139433383, -0.234634, 1.08003, 4.51275, -0.18875, 0.95798, 0.122851, -94.3751, 478.99, 61.4254, -0.00901424, 0.000157776, 8.61926e-06, 0.999959, 0.0311835, 0.0146979, -7.87889e-05
1729840098.141257440, -0.235011, 1.08195, 4.51299, -0.188744, 0.958325, 0.122426, -94.372, 479.162, 61.2129, -0.00898308, 0.000172516, 8.67802e-06, 0.99996, 0.0311385, 0.0147817, -7.92596e-05
1729840098.143378780, -0.235389, 1.08386, 4.51323, -0.188737, 0.958668, 0.122001, -94.3685, 479.334, 61.0006, -0.00895197, 0.000187337, 8.73704e-06, 0.99996, 0.0310842, 0.0148606, -7.97189e-05
1729840098.145254494, -0.235766, 1.08578, 4.51348, -0.18873, 0.959011, 0.121577, -94.3648, 479.505, 60.7885, -0.0089209, 0.000202243, 8.79637e-06, 0.99996, 0.0310621, 0.0149523, -8.0167e-05
1729840098.147229439, -0.236144, 1.0877, 4.51372, -0.188722, 0.959352, 0.121153, -94.3608, 479.676, 60.5767, -0.00888983, 0.000217247, 8.85612e-06, 0.99996, 0.031072, 0.0150566, -8.0604e-05
1729840098.149216533, -0.236521, 1.08962, 4.51396, -0.188713, 0.959692, 0.12073, -94.3565, 479.846, 60.3651, -0.00885874, 0.000232362, 8.91643e-06, 0.999961, 0.0311134, 0.0151734, -8.103e-05
1729840098.151218282, -0.236898, 1.09154, 4.5142, -0.188704, 0.960031, 0.120308, -94.3519, 480.015, 60.1538, -0.00882759, 0.0002476, 8.97742e-06, 0.999961, 0.0311862, 0.0153025, -8.14451e-05
1729840098.153292968, -0.237276, 1.09346, 4.51444, -0.188694, 0.960369, 0.119885, -94.347, 480.184, 59.9426, -0.00879635, 0.000262973, 9.03922e-06, 0.999961, 0.0312899, 0.0154439, -8.18495e-05
1729840098.155255651, -0.237653, 1.09538, 4.51468, -0.188684, 0.960705, 0.119463, -94.3418, 480.353, 59.7317, -0.00876502, 0.000278485, 9.10186e-06, 0.999962, 0.0313832, 0.0155798, -8.22433e-05
1729840098.157317685, -0.238031, 1.0973, 4.51492, -0.188673, 0.96104, 0.119042, -94.3363, 480.52, 59.521, -0.00873359, 0.000294129, 9.16531e-06, 0.999962, 0.0314662, 0.0157102, -8.26267e-05
1729840098.159240795, -0.238408, 1.09922, 4.51516, -0.188661, 0.961375, 0.118621, -94.3306, 480.687, 59.3105, -0.00870209, 0.000309902, 9.22952e-06, 0.999962, 0.0315389, 0.0158351, -8.29998e-05
1729840098.161263343, -0.238785, 1.10115, 4.5154, -0.188649, 0.961707, 0.1182, -94.3245, 480.854, 59.1002, -0.00867052, 0.000325797, 9.29444e-06, 0.999962, 0.0316015, 0.0159547, -8.33627e-05
1729840098.163275283, -0.239162, 1.10307, 4.51563, -0.188636, 0.962039, 0.11778, -94.3181, 481.02, 58.8901, -0.0086389, 0.000341808, 9.36004e-06, 0.999963, 0.0316541, 0.016069, -8.37155e-05
1729840098.165254388, -0.23954, 1.105, 4.51587, -0.188623, 0.96237, 0.11736, -94.3114, 481.185, 58.6802, -0.00860722, 0.000357931, 9.42627e-06, 0.999963, 0.0316965, 0.0161777, -8.40585e-05
1729840098.167223477, -0.239917, 1.10692, 4.5161, -0.188609, 0.962699, 0.116941, -94.3044, 481.349, 58.4705, -0.00857551, 0.000374161, 9.49309e-06, 0.999963, 0.0317287, 0.0162809, -8.43919e-05
1729840098.169279545, -0.240294, 1.10885, 4.51634, -0.188594, 0.963027, 0.116522, -94.297, 481.513, 58.261, -0.00854377, 0.00039049, 9.56045e-06, 0.999963, 0.0317509, 0.0163786, -8.47158e-05
1729840098.171236760, -0.240671, 1.11077, 4.51657, -0.188579, 0.963354, 0.116103, -94.2894, 481.677, 58.0517, -0.00851202, 0.000406915, 9.62831e-06, 0.999964, 0.0317632, 0.0164709, -8.50302e-05
1729840098.173290671, -0.241048, 1.1127, 4.5168, -0.188563, 0.963679, 0.115685, -94.2814, 481.84, 57.8426, -0.00848025, 0.000423429, 9.69663e-06, 0.999964, 0.0317657, 0.0165578, -8.53352e-05
1729840098.175278764, -0.241426, 1.11463, 4.51703, -0.188546, 0.964004, 0.115267, -94.2732, 482.002, 57.6336, -0.00844849, 0.000440027, 9.76535e-06, 0.999964, 0.0317581, 0.0166392, -8.56313e-05
1729840098.177268454, -0.241803, 1.11656, 4.51726, -0.188529, 0.964327, 0.11485, -94.2646, 482.163, 57.4249, -0.00841674, 0.000456704, 9.83445e-06, 0.999964, 0.0317406, 0.0167151, -8.59186e-05
1729840098.179262865, -0.24218, 1.11848, 4.51749, -0.188511, 0.964649, 0.114432, -94.2556, 482.324, 57.2162, -0.00838502, 0.000473454, 9.90387e-06, 0.999965, 0.0317133, 0.0167854, -8.61972e-05
1729840098.181260485, -0.242557, 1.12041, 4.51772, -0.188493, 0.96497, 0.114016, -94.2464, 482.485, 57.0078, -0.00835332, 0.000490272, 9.97356e-06, 0.999965, 0.0316763, 0.0168504, -8.64671e-05
1729840098.183288042, -0.242934, 1.12234, 4.51795, -0.188474, 0.965289, 0.113599, -94.2368, 482.645, 56.7996, -0.00832167, 0.000507152, 1.00435e-05, 0.999965, 0.0316296, 0.0169099, -8.67285e-05
1729840098.185242611, -0.243311, 1.12428, 4.51817, -0.188454, 0.965608, 0.113183, -94.2269, 482.804, 56.5915, -0.00829007, 0.000524089, 1.01136e-05, 0.999965, 0.0315732, 0.0169639, -8.69818e-05
1729840098.187256487, -0.243687, 1.12621, 4.5184, -0.188433, 0.965925, 0.112768, -94.2167, 482.962, 56.3838, -0.00825853, 0.000541077, 1.01839e-05, 0.999966, 0.0315071, 0.0170124, -8.72271e-05
1729840098.189234963, -0.244064, 1.12814, 4.51862, -0.188412, 0.966241, 0.112353, -94.2062, 483.12, 56.1763, -0.00822706, 0.00055811, 1.02542e-05, 0.999966, 0.0314314, 0.0170554, -8.74645e-05
1729840098.191450110, -0.244441, 1.13007, 4.51885, -0.188391, 0.966555, 0.111938, -94.1953, 483.278, 55.969, -0.00819567, 0.000575184, 1.03246e-05, 0.999966, 0.0313464, 0.0170931, -8.76941e-05
1729840098.193261365, -0.244818, 1.13201, 4.51907, -0.188368, 0.966869, 0.111524, -94.1841, 483.434, 55.762, -0.00816438, 0.000592293, 1.03951e-05, 0.999966, 0.0312519, 0.0171254, -8.79159e-05
1729840098.195279176, -0.245195, 1.13394, 4.51929, -0.188345, 0.967181, 0.11111, -94.1726, 483.591, 55.5552, -0.00813316, 0.000609441, 1.04655e-05, 0.999967, 0.0311889, 0.0171695, -8.81305e-05
1729840098.197240278, -0.245571, 1.13587, 4.51952, -0.188321, 0.967492, 0.110697, -94.1607, 483.746, 55.3487, -0.00810198, 0.000626638, 1.05362e-05, 0.999967, 0.0311569, 0.0172253, -8.8338e-05
1729840098.199257436, -0.245948, 1.13781, 4.51974, -0.188297, 0.967802, 0.110285, -94.1486, 483.901, 55.1424, -0.00807083, 0.000643897, 1.06071e-05, 0.999967, 0.0311558, 0.0172928, -8.85384e-05
1729840098.201262986, -0.246324, 1.13975, 4.51996, -0.188272, 0.968111, 0.109872, -94.136, 484.056, 54.9362, -0.00803966, 0.000661229, 1.06784e-05, 0.999967, 0.0311852, 0.0173717, -8.87317e-05
1729840098.203272733, -0.246701, 1.14168, 4.52018, -0.188246, 0.968419, 0.109461, -94.1232, 484.209, 54.7304, -0.00800845, 0.000678645, 1.07503e-05, 0.999968, 0.0312447, 0.017462, -8.89181e-05
1729840098.205229912, -0.247077, 1.14362, 4.5204, -0.18822, 0.968725, 0.109049, -94.11, 484.363, 54.5247, -0.00797718, 0.000696149, 1.08227e-05, 0.999968, 0.031294, 0.0175464, -8.90981e-05
1729840098.207276225, -0.247454, 1.14556, 4.52061, -0.188193, 0.96903, 0.108638, -94.0965, 484.515, 54.3192, -0.00794586, 0.000713735, 1.08956e-05, 0.999968, 0.0313332, 0.0176249, -8.92718e-05
1729840098.209281519, -0.24783, 1.14749, 4.52083, -0.188165, 0.969334, 0.108228, -94.0826, 484.667, 54.114, -0.00791452, 0.000731396, 1.09689e-05, 0.999968, 0.0313623, 0.0176976, -8.94392e-05
1729840098.211293402, -0.248207, 1.14943, 4.52105, -0.188137, 0.969637, 0.107818, -94.0684, 484.819, 53.9089, -0.00788315, 0.000749127, 1.10427e-05, 0.999969, 0.0313815, 0.0177645, -8.96003e-05
1729840098.213250461, -0.248583, 1.15137, 4.52126, -0.188108, 0.969939, 0.107408, -94.0538, 484.969, 53.704, -0.00785176, 0.000766922, 1.11168e-05, 0.999969, 0.0313908, 0.0178258, -8.97553e-05
1729840098.215243768, -0.248959, 1.15331, 4.52148, -0.188078, 0.970239, 0.106999, -94.0389, 485.12, 53.4994, -0.00782037, 0.000784775, 1.11912e-05, 0.999969, 0.0313902, 0.0178812, -8.99048e-05
1729840098.217238361, -0.249335, 1.15525, 4.52169, -0.188047, 0.970538, 0.10659, -94.0237, 485.269, 53.2949, -0.00778899, 0.000802681, 1.12659e-05, 0.999969, 0.0313797, 0.0179307, -9.00488e-05
1729840098.219232826, -0.249711, 1.1572, 4.5219, -0.188016, 0.970836, 0.106181, -94.0081, 485.418, 53.0906, -0.00775762, 0.000820633, 1.13408e-05, 0.99997, 0.0313594, 0.0179745, -9.01875e-05
1729840098.221226600, -0.250087, 1.15914, 4.52211, -0.187984, 0.971133, 0.105773, -93.9922, 485.567, 52.8865, -0.00772627, 0.000838627, 1.14159e-05, 0.99997, 0.0313294, 0.0180126, -9.03208e-05
1729840098.223316886, -0.250463, 1.16108, 4.52233, -0.187952, 0.971429, 0.105365, -93.9759, 485.714, 52.6825, -0.00769496, 0.000856655, 1.1491e-05, 0.99997, 0.0312899, 0.0180451, -9.04488e-05
1729840098.225276069, -0.250839, 1.16302, 4.52254, -0.187919, 0.971723, 0.104958, -93.9593, 485.862, 52.4788, -0.0076637, 0.000874714, 1.15663e-05, 0.99997, 0.0312406, 0.0180718, -9.05723e-05
1729840098.227237970, -0.251215, 1.16497, 4.52274, -0.187885, 0.972016, 0.10455, -93.9423, 486.008, 52.2752, -0.00763249, 0.000892796, 1.16415e-05, 0.99997, 0.0311818, 0.0180927, -9.06912e-05
1729840098.229253837, -0.25159, 1.16691, 4.52295, -0.18785, 0.972308, 0.104144, -93.925, 486.154, 52.0718, -0.00760134, 0.000910896, 1.17167e-05, 0.999971, 0.0311134, 0.0181079, -9.08056e-05
1729840098.231240379, -0.251966, 1.16886, 4.52316, -0.187815, 0.972599, 0.103737, -93.9074, 486.3, 51.8685, -0.00757027, 0.000929008, 1.17918e-05, 0.999971, 0.0310355, 0.0181176, -9.09157e-05
1729840098.233270572, -0.252342, 1.1708, 4.52337, -0.187779, 0.972889, 0.103331, -93.8894, 486.444, 51.6655, -0.00753928, 0.000947128, 1.18668e-05, 0.999971, 0.0309484, 0.0181216, -9.10213e-05
1729840098.235235956, -0.252717, 1.17275, 4.52357, -0.187742, 0.973177, 0.102925, -93.871, 486.589, 51.4626, -0.00750838, 0.000965248, 1.19417e-05, 0.999971, 0.0308519, 0.0181199, -9.11232e-05
1729840098.237251773, -0.253093, 1.17469, 4.52378, -0.187705, 0.973464, 0.10252, -93.8523, 486.732, 51.26, -0.00747758, 0.000983364, 1.20162e-05, 0.999972, 0.030746, 0.0181126, -9.12214e-05
1729840098.239239259, -0.253468, 1.17664, 4.52398, -0.187666, 0.97375, 0.102115, -93.8332, 486.875, 51.0577, -0.00744689, 0.00100147, 1.20905e-05, 0.999972, 0.030631, 0.0180998, -9.1316e-05
1729840098.241292115, -0.253843, 1.17859, 4.52419, -0.187628, 0.974035, 0.101711, -93.8138, 487.018, 50.8555, -0.00741632, 0.00101956, 1.21645e-05, 0.999972, 0.0305069, 0.0180814, -9.1407e-05
1729840098.243256704, -0.254219, 1.18054, 4.52439, -0.187588, 0.974319, 0.101307, -93.7941, 487.16, 50.6536, -0.00738588, 0.00103763, 1.22381e-05, 0.999972, 0.0303738, 0.0180575, -9.14945e-05
1729840098.245225240, -0.254594, 1.18249, 4.52459, -0.187548, 0.974602, 0.100904, -93.774, 487.301, 50.452, -0.00735556, 0.00105568, 1.23114e-05, 0.999972, 0.0302712, 0.0180445, -9.1579e-05
1729840098.247249740, -0.254969, 1.18444, 4.5248, -0.187507, 0.974883, 0.100501, -93.7535, 487.442, 50.2505, -0.00732533, 0.00107372, 1.23844e-05, 0.999973, 0.0301988, 0.0180423, -9.16606e-05
1729840098.249247791, -0.255344, 1.18639, 4.525, -0.187465, 0.975163, 0.100099, -93.7327, 487.582, 50.0493, -0.00729515, 0.00109177, 1.24573e-05, 0.999973, 0.0301564, 0.0180508, -9.17393e-05
1729840098.251232712, -0.255719, 1.18834, 4.5252, -0.187423, 0.975442, 0.0996965, -93.7116, 487.721, 49.8483, -0.007265, 0.00110983, 1.25302e-05, 0.999973, 0.0301436, 0.0180698, -9.18152e-05
1729840098.253230496, -0.256093, 1.19029, 4.52539, -0.18738, 0.97572, 0.0992949, -93.6901, 487.86, 49.6474, -0.00723485, 0.00112791, 1.26032e-05, 0.999973, 0.0301601, 0.0180992, -9.18883e-05
1729840098.255223840, -0.256468, 1.19224, 4.52559, -0.187337, 0.975997, 0.0988936, -93.6683, 487.999, 49.4468, -0.00720469, 0.00114603, 1.26763e-05, 0.999973, 0.0301669, 0.0181228, -9.19591e-05
1729840098.257282759, -0.256843, 1.19419, 4.52579, -0.187292, 0.976273, 0.0984928, -93.6461, 488.136, 49.2464, -0.00717452, 0.00116416, 1.27495e-05, 0.999974, 0.0301641, 0.0181406, -9.20278e-05
1729840098.259295423, -0.257217, 1.19615, 4.52599, -0.187247, 0.976547, 0.0980924, -93.6235, 488.274, 49.0462, -0.00714436, 0.0011823, 1.28228e-05, 0.999974, 0.0301517, 0.0181527, -9.20942e-05
1729840098.261264083, -0.257592, 1.1981, 4.52618, -0.187201, 0.976821, 0.0976923, -93.6007, 488.41, 48.8462, -0.00711422, 0.00120046, 1.2896e-05, 0.999974, 0.0301299, 0.0181591, -9.21585e-05
1729840098.263221194, -0.257966, 1.20005, 4.52638, -0.187155, 0.977093, 0.0972926, -93.5774, 488.546, 48.6463, -0.00708411, 0.00121862, 1.29691e-05, 0.999974, 0.0300987, 0.0181599, -9.22206e-05
1729840098.265263273, -0.25834, 1.20201, 4.52657, -0.187108, 0.977364, 0.0968933, -93.5538, 488.682, 48.4467, -0.00705403, 0.00123678, 1.30422e-05, 0.999974, 0.0300581, 0.018155, -9.22813e-05
1729840098.267267888, -0.258715, 1.20396, 4.52677, -0.18706, 0.977634, 0.0964944, -93.5299, 488.817, 48.2472, -0.007024, 0.00125493, 1.3115e-05, 0.999975, 0.0300082, 0.0181444, -9.23407e-05
1729840098.269214575, -0.259089, 1.20592, 4.52696, -0.187011, 0.977903, 0.0960958, -93.5056, 488.951, 48.0479, -0.00699402, 0.00127306, 1.31877e-05, 0.999975, 0.029949, 0.0181283, -9.23986e-05
1729840098.271250575, -0.259463, 1.20787, 4.52715, -0.186962, 0.97817, 0.0956975, -93.481, 489.085, 47.8488, -0.00696411, 0.00129118, 1.32601e-05, 0.999975, 0.0298807, 0.0181066, -9.24552e-05
1729840098.273273259, -0.259836, 1.20983, 4.52734, -0.186912, 0.978437, 0.0952996, -93.456, 489.218, 47.6498, -0.00693426, 0.00130927, 1.33321e-05, 0.999975, 0.0298034, 0.0180794, -9.25104e-05
1729840098.275350852, -0.26021, 1.21179, 4.52753, -0.186861, 0.978702, 0.094902, -93.4307, 489.351, 47.451, -0.0069045, 0.00132733, 1.34038e-05, 0.999975, 0.0297169, 0.0180467, -9.2565e-05
1729840098.277266382, -0.260584, 1.21374, 4.52772, -0.18681, 0.978966, 0.0945048, -93.405, 489.483, 47.2524, -0.00687484, 0.00134536, 1.34751e-05, 0.999975, 0.0296215, 0.0180085, -9.2619e-05
1729840098.279218240, -0.260957, 1.2157, 4.52791, -0.186758, 0.979229, 0.0941078, -93.379, 489.615, 47.0539, -0.00684527, 0.00136335, 1.35459e-05, 0.999976, 0.0295171, 0.0179649, -9.26724e-05
1729840098.281245667, -0.261331, 1.21766, 4.5281, -0.186705, 0.979491, 0.0937112, -93.3526, 489.746, 46.8556, -0.00681581, 0.00138129, 1.36161e-05, 0.999976, 0.0294039, 0.0179158, -9.27251e-05
1729840098.283234247, -0.261704, 1.21962, 4.52828, -0.186652, 0.979752, 0.0933149, -93.3259, 489.876, 46.6575, -0.00678646, 0.00139918, 1.36858e-05, 0.999976, 0.0292819, 0.0178615, -9.27773e-05
1729840098.285218416, -0.262078, 1.22158, 4.52847, -0.186598, 0.980012, 0.0929189, -93.2988, 490.006, 46.4595, -0.00675725, 0.00141701, 1.37549e-05, 0.999976, 0.0291512, 0.0178018, -9.28295e-05
1729840098.287238099, -0.262451, 1.22354, 4.52866, -0.186543, 0.98027, 0.0925234, -93.2714, 490.135, 46.2617, -0.00672817, 0.00143478, 1.38234e-05, 0.999976, 0.0290118, 0.0177368, -9.28818e-05
1729840098.289303054, -0.262824, 1.2255, 4.52884, -0.186487, 0.980527, 0.0921283, -93.2437, 490.264, 46.0641, -0.00669923, 0.00145248, 1.38911e-05, 0.999977, 0.0288639, 0.0176665, -9.2934e-05
1729840098.291269731, -0.263197, 1.22746, 4.52902, -0.186431, 0.980784, 0.0917336, -93.2156, 490.392, 45.8668, -0.00667044, 0.00147011, 1.3958e-05, 0.999977, 0.0287075, 0.0175911, -9.29864e-05
1729840098.293249162, -0.263569, 1.22943, 4.52921, -0.186374, 0.981039, 0.0913394, -93.1872, 490.52, 45.6697, -0.00664182, 0.00148766, 1.40242e-05, 0.999977, 0.0285427, 0.0175105, -9.30387e-05
1729840098.295243363, -0.263942, 1.23139, 4.52939, -0.186317, 0.981293, 0.0909456, -93.1584, 490.647, 45.4728, -0.00661334, 0.00150513, 1.40895e-05, 0.999977, 0.0284076, 0.0174399, -9.30917e-05
1729840098.297240450, -0.264315, 1.23335, 4.52957, -0.186259, 0.981546, 0.0905522, -93.1293, 490.773, 45.2761, -0.00658499, 0.00152254, 1.41542e-05, 0.999977, 0.0283017, 0.0173791, -9.31451e-05
1729840098.299235220, -0.264687, 1.23531, 4.52975, -0.1862, 0.981798, 0.0901592, -93.0999, 490.899, 45.0796, -0.00655673, 0.0015399, 1.42184e-05, 0.999977, 0.0282249, 0.0173281, -9.31991e-05
1729840098.301225490, -0.26506, 1.23728, 4.52993, -0.18614, 0.982049, 0.0897666, -93.0702, 491.025, 44.8833, -0.00652853, 0.0015572, 1.4282e-05, 0.999977, 0.0281769, 0.0172868, -9.32536e-05
1729840098.303221578, -0.265432, 1.23924, 4.53011, -0.18608, 0.982299, 0.0893744, -93.0401, 491.149, 44.6872, -0.00650036, 0.00157447, 1.43454e-05, 0.999978, 0.0281572, 0.0172551, -9.33087e-05
1729840098.305279635, -0.265804, 1.24121, 4.53029, -0.186019, 0.982548, 0.0889826, -93.0096, 491.274, 44.4913, -0.00647222, 0.00159171, 1.44084e-05, 0.999978, 0.0281286, 0.017218, -9.33647e-05
1729840098.307263105, -0.266176, 1.24317, 4.53047, -0.185958, 0.982795, 0.0885912, -92.9789, 491.398, 44.2956, -0.00644411, 0.00160891, 1.4471e-05, 0.999978, 0.0280912, 0.0171757, -9.34216e-05
1729840098.309344187, -0.266548, 1.24514, 4.53064, -0.185896, 0.983042, 0.0882001, -92.9478, 491.521, 44.1, -0.00641604, 0.00162606, 1.45333e-05, 0.999978, 0.0280449, 0.0171282, -9.34795e-05
1729840098.311262741, -0.266919, 1.2471, 4.53082, -0.185833, 0.983287, 0.0878094, -92.9164, 491.644, 43.9047, -0.00638802, 0.00164316, 1.45951e-05, 0.999978, 0.0279899, 0.0170755, -9.35383e-05
1729840098.313276434, -0.267291, 1.24907, 4.53099, -0.185769, 0.983532, 0.087419, -92.8846, 491.766, 43.7095, -0.00636006, 0.00166021, 1.46563e-05, 0.999978, 0.0279263, 0.0170177, -9.3598e-05
1729840098.315244077, -0.267662, 1.25104, 4.53117, -0.185705, 0.983775, 0.087029, -92.8525, 491.888, 43.5145, -0.00633217, 0.00167719, 1.4717e-05, 0.999979, 0.0278541, 0.0169549, -9.36592e-05
1729840098.317217782, -0.268034, 1.25301, 4.53134, -0.18564, 0.984017, 0.0866393, -92.8201, 492.009, 43.3197, -0.00630436, 0.00169411, 1.47772e-05, 0.999979, 0.0277733, 0.0168869, -9.37218e-05
1729840098.319223946, -0.268405, 1.25497, 4.53152, -0.185575, 0.984259, 0.08625, -92.7874, 492.129, 43.125, -0.00627663, 0.00171096, 1.48366e-05, 0.999979, 0.0276841, 0.016814, -9.37859e-05
1729840098.321264228, -0.268776, 1.25694, 4.53169, -0.185509, 0.984499, 0.085861, -92.7543, 492.249, 42.9305, -0.006249, 0.00172774, 1.48954e-05, 0.999979, 0.0275865, 0.0167362, -9.38515e-05
1729840098.323247928, -0.269147, 1.25891, 4.53186, -0.185442, 0.984738, 0.0854723, -92.721, 492.369, 42.7361, -0.00622146, 0.00174443, 1.49534e-05, 0.999979, 0.0274807, 0.0166534, -9.39185e-05
1729840098.325232094, -0.269518, 1.26088, 4.53203, -0.185375, 0.984976, 0.0850839, -92.6873, 492.488, 42.5419, -0.00619404, 0.00176104, 1.50106e-05, 0.999979, 0.0273665, 0.0165658, -9.39875e-05
